price,carat,depth,table,x,y,z
5817,0.95,57.7,59.7,6.5,6.58,3.77
11519,1.4,63.4,59.0,7.04,7.12,4.49
1750,0.51,63.5,56.0,5.07,5.11,3.23
826,0.34,58.0,61.0,4.56,4.58,2.65
428,0.23,63.8,56.0,3.94,3.9,2.5
1245,0.46,60.2,60.5,4.98,5.04,3.02
6559,1.21,63.8,55.0,6.74,6.65,4.28
7137,1.01,63.2,59.0,6.27,6.35,3.99
1791,0.5,64.1,56.0,5.06,5.02,3.23
7430,1.01,63.1,56.0,6.34,6.4,4.02
5001,0.9,63.6,58.0,6.1,6.11,3.88
707,0.31,63.8,56.0,4.24,4.28,2.72
907,0.31,63.8,56.0,4.28,4.24,2.72
4668,0.9,62.6,58.0,6.1,6.13,3.83
707,0.31,63.4,59.0,4.26,4.29,2.71
4464,0.91,64.1,58.0,6.1,6.06,3.9
5390,0.92,58.8,57.0,6.32,6.37,3.73
4485,0.9,62.6,63.0,6.1,6.14,3.83
1800,0.51,63.3,58.0,5.04,5.07,3.2
1991,0.5,64.4,57.0,4.97,5.05,3.22
537,0.23,63.8,56.0,3.94,3.9,2.5
1769,0.53,64.3,58.0,5.11,5.15,3.3
7800,1.02,63.1,59.0,6.38,6.45,4.05
7572,1.0,61.6,60.0,6.34,6.38,3.92
1764,0.5,63.6,57.0,5.04,5.08,3.22
1800,0.51,63.4,57.0,5.06,5.09,3.22
684,0.3,63.2,57.0,4.24,4.27,2.69
684,0.3,63.8,56.0,4.27,4.29,2.73
1885,0.51,57.6,56.0,5.27,5.35,3.06
13275,1.51,63.8,59.0,7.28,7.24,4.63
707,0.31,63.2,58.0,4.26,4.32,2.71
878,0.3,63.6,57.0,4.3,4.26,2.72
1076,0.42,57.7,59.8,4.95,4.96,2.86
1806,0.5,63.9,58.0,5.05,5.0,3.21
1690,0.5,61.2,63.3,5.06,5.08,3.1
2899,0.7,59.9,61.0,5.75,5.81,3.46
816,0.31,63.4,57.0,4.32,4.36,2.75
3188,0.75,58.4,56.0,5.98,6.06,3.52
8005,1.02,63.6,58.0,6.4,6.37,4.06
7007,1.0,63.8,60.0,6.31,6.35,4.04
1925,0.51,63.9,57.0,5.06,5.08,3.24
1235,0.42,63.6,55.0,4.78,4.75,3.03
849,0.31,57.5,62.0,4.47,4.54,2.59
789,0.3,63.3,55.0,4.26,4.3,2.71
789,0.3,63.2,58.0,4.23,4.25,2.68
15420,1.51,57.9,62.0,7.54,7.53,4.36
789,0.3,63.5,57.0,4.23,4.27,2.7
1254,0.45,64.0,57.0,4.86,4.82,3.1
7467,1.0,58.4,60.0,6.55,6.61,3.84
3380,0.7,58.5,62.0,5.8,5.82,3.4
789,0.3,63.1,56.0,4.25,4.28,2.69
761,0.31,58.0,62.0,4.42,4.47,2.58
7134,1.0,63.8,60.0,6.35,6.31,4.04
678,0.3,64.0,57.0,4.23,4.27,2.72
878,0.3,64.0,57.0,4.27,4.23,2.72
1966,0.5,63.3,56.0,5.07,5.1,3.22
395,0.23,56.2,60.0,4.14,4.19,2.34
3072,0.71,62.7,61.0,5.64,5.68,3.55
789,0.3,63.5,57.0,4.24,4.27,2.7
1013,0.4,59.1,61.0,4.86,4.88,2.88
1754,0.52,58.3,59.0,5.26,5.3,3.08
1872,0.51,63.2,58.0,5.08,5.11,3.22
7861,1.02,63.6,58.0,6.37,6.4,4.06
7279,1.01,63.1,59.0,6.33,6.42,4.02
789,0.3,63.1,58.0,4.28,4.31,2.71
1041,0.39,61.6,61.0,4.71,4.74,2.91
4382,0.9,64.0,55.0,6.05,6.02,3.86
986,0.41,61.0,61.0,4.77,4.8,2.92
3225,0.68,61.9,55.0,5.63,5.68,3.5
3497,1.51,64.0,59.0,7.29,7.17,4.63
3179,1.5,57.4,62.0,7.56,7.39,4.29
2344,1.02,57.4,59.0,6.64,6.6,3.8
2344,0.9,63.6,61.0,6.07,6.03,3.85
7026,2.05,56.9,58.0,8.46,8.3,4.77
2327,1.14,63.7,56.0,6.63,6.55,4.2
467,0.41,63.8,56.0,4.7,4.74,3.01
2226,0.9,63.6,61.0,6.03,6.07,3.85
600,0.41,63.8,56.0,4.74,4.7,3.01
4731,1.5,64.0,61.0,7.15,7.04,0.0
1350,0.8,63.7,55.0,5.91,5.81,3.73
3127,1.13,63.4,58.0,6.58,6.61,4.18
1210,0.73,63.9,55.0,5.76,5.69,3.65
5987,1.44,63.2,54.8,7.18,7.21,4.54
6854,2.0,63.9,58.0,7.99,7.91,5.08
5969,1.35,61.4,57.0,7.13,7.1,4.37
5318,1.2,61.8,55.0,6.84,6.86,4.23
4968,1.21,59.6,57.0,6.98,6.94,4.15
4537,1.1,62.4,55.0,6.59,6.64,4.13
2376,0.84,60.7,56.0,6.17,6.12,3.73
14083,2.03,60.5,57.0,8.26,8.2,4.98
12832,2.02,62.0,56.0,8.06,8.13,5.02
746,0.39,61.4,57.0,4.72,4.66,2.88
10076,1.73,63.0,57.0,7.64,7.6,4.8
3215,0.92,61.1,57.0,6.31,6.22,3.83
572,0.38,62.3,55.0,4.63,4.65,2.89
613,0.41,62.4,53.0,4.79,4.83,3.0
617,0.38,61.4,57.0,4.65,4.68,2.87
1080,0.51,62.5,57.0,5.04,5.08,3.16
9141,1.61,61.6,56.0,7.52,7.54,4.64
6754,1.35,61.8,54.0,7.1,7.14,4.4
7847,1.51,61.7,57.0,7.44,7.4,4.58
2742,0.83,62.3,55.0,6.01,6.03,3.75
1260,0.55,61.7,54.0,5.34,5.29,3.28
2047,0.71,61.5,59.0,5.71,5.74,3.52
2442,0.85,61.7,55.0,6.08,6.11,3.76
8363,1.57,62.3,54.0,7.5,7.49,4.67
6366,1.39,60.3,57.0,7.26,7.24,4.37
9251,1.64,62.4,54.5,7.53,7.57,4.71
6052,1.22,61.0,55.0,6.92,6.96,4.23
613,0.41,62.3,54.0,4.77,4.8,2.98
13263,2.0,62.3,55.0,8.03,8.06,5.01
532,0.38,62.1,54.0,4.65,4.69,2.9
2104,0.75,61.2,56.0,5.86,5.9,3.6
6831,1.39,60.9,57.0,7.2,7.25,4.4
3255,0.9,62.5,57.0,6.16,6.26,3.88
504,0.32,62.9,56.0,4.4,4.37,2.76
4443,1.01,62.2,54.0,6.41,6.47,4.01
5451,1.24,62.8,56.0,6.83,6.8,4.28
630,0.3,61.9,56.0,4.33,4.3,2.67
5443,1.24,62.3,56.0,6.84,6.91,4.28
6252,1.39,60.3,57.0,7.24,7.26,4.37
4486,1.01,61.3,57.0,6.47,6.54,3.99
9890,1.75,62.1,56.0,7.74,7.69,4.79
598,0.4,62.3,55.0,4.72,4.75,2.95
8033,1.51,61.1,57.0,7.36,7.3,4.48
4617,1.01,61.1,56.0,6.49,6.51,3.97
1133,0.55,60.4,58.0,5.29,5.34,3.21
1940,0.7,61.6,56.0,5.71,5.65,3.5
628,0.42,62.0,55.0,4.81,4.87,3.0
7477,1.45,61.9,59.0,7.16,7.21,4.45
396,0.31,62.3,54.0,4.35,4.38,2.72
5051,1.11,61.7,54.0,6.64,6.69,4.11
4602,1.07,61.6,56.3,6.55,6.59,4.04
680,0.42,61.3,57.0,4.79,4.86,2.96
2052,0.71,62.0,56.0,5.7,5.75,3.55
3638,1.12,62.9,57.0,6.55,6.52,4.11
1038,0.53,62.6,53.0,5.21,5.24,3.27
765,0.4,62.9,57.0,4.75,4.7,2.97
672,0.45,61.4,55.0,4.94,4.97,3.04
1904,0.72,60.8,59.0,5.76,5.81,3.52
504,0.32,62.2,57.0,4.38,4.36,2.72
16789,2.37,62.2,57.0,8.58,8.52,5.32
7503,1.5,60.0,57.0,7.45,7.36,4.44
2099,0.72,61.4,57.0,5.76,5.8,3.55
8886,1.6,61.9,55.0,7.51,7.54,4.66
613,0.41,62.4,55.0,4.75,4.77,2.97
4986,1.23,61.8,56.0,6.87,6.81,4.23
1923,0.75,62.3,57.0,5.81,5.84,3.63
5030,1.23,61.5,57.0,6.85,6.9,4.23
8088,1.55,61.7,55.0,7.38,7.43,4.58
1224,0.56,62.0,56.0,5.27,5.31,3.28
9681,1.6,62.1,56.0,7.47,7.51,4.65
16059,2.37,62.2,57.0,8.52,8.58,5.32
400,0.31,61.8,54.1,4.35,4.38,2.7
14766,2.02,61.8,57.0,8.11,8.14,5.02
15258,2.13,62.1,55.0,8.23,8.29,5.13
613,0.41,62.2,54.0,4.76,4.79,2.97
5067,1.25,62.6,54.0,6.94,6.9,4.33
1131,0.56,61.4,56.0,5.32,5.34,3.27
581,0.39,61.4,57.0,4.66,4.72,2.88
3299,0.91,61.9,58.0,6.18,6.22,3.84
2817,0.9,62.8,55.0,6.2,6.16,3.88
4927,1.2,62.3,57.0,6.82,6.75,4.23
4686,1.07,61.6,56.0,6.59,6.55,4.04
5653,1.21,62.1,57.0,6.81,6.82,4.23
1054,0.5,61.9,54.0,5.1,5.14,3.17
1843,0.7,61.6,56.0,5.65,5.71,3.5
393,0.32,62.2,57.0,4.36,4.38,2.72
4131,1.09,61.3,57.0,6.63,6.61,4.06
11406,1.83,62.0,56.0,7.84,7.9,4.88
642,0.39,61.2,56.0,4.71,4.74,2.89
504,0.32,62.1,54.0,4.44,4.38,2.74
7515,1.5,61.6,58.0,7.33,7.38,4.53
746,0.46,61.4,56.0,4.96,5.0,3.06
2709,0.84,61.1,57.0,6.09,6.12,3.73
14638,2.11,61.2,55.0,8.33,8.3,5.09
2001,0.75,61.5,54.0,5.87,5.9,3.62
5646,1.29,60.9,58.0,7.05,7.0,4.28
459,0.36,61.5,55.0,4.6,4.63,2.84
5285,1.27,61.8,54.0,6.95,6.98,4.31
3256,0.91,62.1,56.0,6.18,6.22,3.85
5297,1.22,62.1,58.0,6.82,6.84,4.24
4778,1.09,43.0,54.0,6.53,6.55,4.12
7809,1.56,62.4,57.0,7.39,7.46,4.63
4278,1.0,61.9,54.0,6.41,6.45,3.98
14802,2.14,62.0,54.0,8.28,8.31,5.15
16450,2.28,62.7,57.0,8.43,8.36,5.26
5606,1.27,61.6,56.1,6.94,7.0,4.29
1316,0.66,62.1,55.0,5.6,5.64,3.49
7651,1.51,62.4,57.0,7.35,7.3,4.57
446,0.35,61.4,55.0,4.55,4.57,2.8
915,0.5,62.5,53.0,5.09,5.12,3.19
4619,1.17,62.1,56.0,6.8,6.75,4.21
2741,0.82,61.6,56.0,6.0,6.04,3.71
2257,0.77,62.5,57.0,5.8,5.91,3.66
599,0.4,62.2,54.0,4.75,4.8,2.97
5459,1.06,61.4,56.0,6.55,6.6,4.04
2101,0.73,62.3,55.0,5.74,5.78,3.59
2025,0.75,62.3,57.0,5.84,5.81,3.63
2241,0.83,61.5,57.0,6.08,6.03,3.72
5306,1.26,63.2,57.0,6.86,6.81,4.32
4906,1.14,61.4,55.0,6.74,6.77,4.15
4397,1.02,61.1,58.0,6.45,6.49,3.95
7416,1.55,61.7,57.0,7.37,7.42,4.56
1099,0.5,61.6,57.0,5.08,5.12,3.14
9276,1.7,62.2,56.0,7.64,7.61,4.74
384,0.3,61.6,56.0,4.31,4.33,2.66
587,0.41,61.7,55.0,4.79,4.81,2.96
396,0.31,62.2,55.0,4.32,4.36,2.7
1324,0.58,60.9,57.0,5.38,5.4,3.28
2026,0.76,61.8,54.0,5.87,5.91,3.64
3615,1.09,62.5,55.0,6.64,6.58,4.13
14111,2.05,61.7,54.9,8.16,8.24,5.05
5925,1.27,62.9,54.0,6.87,6.9,4.33
5795,1.28,62.8,57.0,6.93,6.87,4.33
1166,0.5,62.0,56.0,5.08,5.12,3.16
18113,2.45,60.4,56.0,8.72,8.81,5.3
1196,0.58,62.8,57.0,5.33,5.28,3.33
16062,2.3,62.4,56.0,8.44,8.49,5.28
3105,0.9,59.8,56.0,6.27,6.24,3.74
384,0.3,62.1,56.0,4.29,4.34,2.68
2708,0.81,62.1,56.0,5.92,5.97,3.69
1151,0.52,61.4,57.0,5.17,5.21,3.19
8479,1.54,62.7,56.0,7.32,7.36,4.6
8498,1.55,61.4,55.0,7.41,7.49,4.58
4361,1.09,62.0,54.0,6.64,6.61,4.11
5862,1.35,61.4,57.0,7.1,7.13,4.37
613,0.41,61.7,55.0,4.8,4.82,2.97
2456,0.78,62.3,55.0,5.88,5.91,3.67
4422,1.12,60.1,57.0,6.82,6.75,4.08
9414,1.7,62.5,57.0,7.6,7.63,4.76
413,0.32,62.3,55.3,4.36,4.37,2.72
1874,0.7,61.8,53.0,5.73,5.76,3.55
1974,0.7,61.9,57.0,5.65,5.69,3.51
875,0.5,61.7,57.0,5.09,5.12,3.15
491,0.3,61.9,56.0,4.3,4.33,2.67
1874,0.7,62.6,57.0,5.64,5.67,3.54
5275,1.21,62.6,54.2,6.79,6.81,4.26
7550,1.53,61.4,58.0,7.35,7.43,4.54
409,0.32,61.5,53.0,4.44,4.47,2.74
1280,0.56,61.9,57.0,5.29,5.31,3.28
1094,0.56,61.7,54.0,5.31,5.36,3.29
4485,1.02,62.0,56.0,6.42,6.45,3.99
8217,1.51,62.0,56.0,7.3,7.34,4.54
393,0.32,62.1,54.0,4.38,4.44,2.74
5125,1.15,60.7,55.0,6.77,6.83,4.13
11500,2.07,62.2,56.0,8.2,8.16,5.09
3326,0.96,61.5,57.0,6.32,6.36,3.9
2026,0.76,61.7,56.0,5.85,5.88,3.62
4986,1.23,61.8,56.0,6.87,6.81,4.23
2292,0.77,61.9,54.0,5.89,5.94,3.66
5707,1.21,62.5,57.0,6.79,6.74,4.23
2455,0.81,62.1,56.0,5.94,5.97,3.7
15316,2.24,61.8,54.0,8.41,8.36,5.18
6633,1.4,62.2,57.0,7.17,7.08,4.43
16427,2.18,62.2,55.0,8.32,8.36,5.19
2159,0.77,61.4,55.0,5.9,5.95,3.64
6288,1.32,62.3,57.0,6.96,7.0,4.35
16427,2.18,60.3,57.0,8.41,8.45,5.08
4425,1.01,62.3,55.0,6.4,6.44,4.0
446,0.35,61.8,55.0,4.54,4.56,2.81
1953,0.7,62.0,58.0,5.66,5.69,3.52
17010,2.26,61.1,57.0,8.44,8.47,5.17
8275,1.54,61.9,57.0,7.39,7.5,4.6
4883,1.17,62.3,55.0,6.74,6.77,4.21
4875,1.24,61.8,57.0,6.92,6.86,4.26
2366,0.85,62.3,55.0,6.1,6.06,3.79
7520,1.5,61.1,56.7,7.35,7.38,4.5
1214,0.65,61.9,54.0,5.6,5.62,3.47
4617,1.17,62.1,57.0,6.74,6.81,4.21
4764,1.25,62.7,57.0,6.86,6.88,4.31
4469,1.04,62.0,53.0,6.51,6.55,4.05
1815,0.7,62.0,55.0,5.69,5.73,3.54
439,0.36,62.3,53.0,4.59,4.62,2.87
3775,1.07,60.8,56.0,6.61,6.57,4.01
4390,1.1,61.5,55.0,6.65,6.68,4.1
14037,2.05,60.3,60.0,8.17,8.24,4.95
12591,2.02,62.4,56.0,8.03,8.19,5.06
5232,1.21,60.4,54.0,6.86,6.89,4.15
4633,1.08,62.1,55.0,6.54,6.57,4.07
4194,1.01,60.2,59.0,6.48,6.51,3.91
4347,1.15,61.8,57.0,6.73,6.67,4.14
4395,1.03,61.7,56.0,6.49,6.53,4.02
612,0.4,61.6,56.0,4.72,4.77,2.93
7721,1.53,62.2,58.0,7.35,7.37,4.58
4276,1.07,62.1,56.0,6.54,6.6,4.08
1004,0.51,61.5,56.0,5.14,5.17,3.17
1902,0.73,62.0,56.0,5.74,5.78,3.57
5996,1.33,62.5,56.0,7.05,6.99,4.39
12696,2.04,62.6,55.0,8.08,8.12,5.07
7737,1.57,62.3,57.0,7.45,7.39,4.62
964,0.54,62.5,54.0,5.22,5.25,3.27
1143,0.61,62.0,55.0,5.45,5.48,3.39
5407,1.23,62.2,57.0,6.89,6.81,4.26
12607,2.01,62.3,57.0,8.05,7.99,5.0
12713,2.02,59.8,60.0,8.21,8.16,4.9
9208,1.74,62.1,54.0,7.73,7.69,4.79
1227,0.58,62.1,55.0,5.31,5.39,3.32
12884,2.02,62.7,54.2,8.03,8.08,5.05
597,0.36,61.6,56.0,4.61,4.58,2.83
4234,1.2,63.0,57.0,6.74,6.64,4.24
1956,0.73,61.3,57.0,5.82,5.8,3.56
2001,0.71,60.7,61.0,5.72,5.77,3.49
895,0.5,62.3,55.0,5.07,5.11,3.17
7640,1.57,62.0,56.0,7.5,7.46,4.64
4235,1.07,62.0,56.0,6.53,6.57,4.06
1859,0.76,61.9,53.0,5.85,5.92,3.64
6350,1.4,62.1,57.0,7.17,7.14,4.44
379,0.31,62.4,53.0,4.38,4.4,2.74
8138,1.6,62.2,55.0,7.46,7.53,4.66
5124,1.16,61.8,55.0,6.75,6.78,4.18
3929,1.0,59.2,62.0,6.47,6.5,3.84
8035,1.57,62.0,55.6,7.43,7.47,4.62
9725,2.01,62.8,58.0,8.02,7.97,5.02
13038,2.08,61.6,58.0,8.15,8.22,5.04
6097,1.29,61.5,57.0,7.0,7.06,4.32
1963,0.74,61.7,56.0,5.81,5.85,3.6
1023,0.51,62.5,58.0,5.11,5.13,3.2
3922,1.03,62.6,57.0,6.45,6.43,4.03
11447,1.91,60.7,56.0,8.01,8.09,4.89
1815,0.7,62.1,54.0,5.72,5.74,3.56
4465,1.09,62.7,57.0,6.53,6.59,4.11
4059,1.04,60.8,57.0,6.54,6.59,3.99
5002,1.2,62.1,55.0,6.81,6.84,4.24
4831,1.2,61.6,57.0,6.79,6.87,4.21
5455,1.27,61.4,57.0,6.97,7.0,4.29
4497,1.11,62.4,57.0,6.57,6.6,4.11
4524,1.08,61.8,56.0,6.58,6.55,4.06
3931,1.04,61.1,57.0,6.57,6.52,4.0
4830,1.2,62.3,56.0,6.77,6.81,4.23
4565,1.09,61.4,55.0,6.61,6.67,4.08
3955,1.16,60.7,57.0,6.77,6.83,4.13
8221,1.57,62.4,57.0,7.51,7.4,4.65
14691,2.16,63.0,55.0,8.2,8.24,5.18
5181,1.23,61.3,54.0,6.92,6.97,4.26
12433,2.0,62.4,54.0,8.02,8.09,5.03
16915,2.49,63.8,54.0,8.56,8.49,5.45
4253,1.05,62.3,56.0,6.47,6.5,4.04
2493,0.84,61.8,56.0,6.04,6.07,3.74
988,0.51,62.5,56.0,5.06,5.12,3.18
5252,1.25,62.1,58.0,6.86,6.89,4.27
1896,0.76,62.9,54.0,5.82,5.85,3.67
17753,2.56,61.4,58.0,8.73,8.76,5.37
497,0.37,60.5,57.0,4.63,4.66,2.81
7943,1.59,61.3,57.0,7.43,7.52,4.58
3926,1.01,62.8,57.0,6.4,6.44,4.03
6124,1.35,61.9,56.0,7.1,7.08,4.39
539,0.39,62.6,53.0,4.68,4.71,2.94
1853,0.72,61.7,56.0,5.77,5.81,3.57
8610,1.65,62.2,54.0,7.52,7.59,4.7
3445,0.9,62.7,56.0,6.21,6.16,3.88
896,0.52,61.4,56.4,5.15,5.17,3.17
7987,1.55,61.7,54.0,7.42,7.55,4.62
5607,1.29,61.6,58.0,6.96,6.99,4.3
4028,1.16,60.7,57.0,6.83,6.77,4.13
1059,0.55,62.5,57.0,5.24,5.22,3.27
1609,0.71,62.6,57.0,5.7,5.65,3.55
3856,1.02,62.8,54.0,6.46,6.43,4.05
4967,1.28,61.2,57.0,7.02,6.96,4.28
982,0.55,61.2,55.0,5.29,5.3,3.24
8325,1.59,62.4,55.0,7.48,7.45,4.66
820,0.4,61.2,56.0,4.77,4.81,2.93
568,0.39,61.0,56.0,4.71,4.73,2.88
5071,1.2,61.9,57.0,6.8,6.87,4.23
4959,1.23,63.1,58.0,6.8,6.74,4.27
403,0.33,61.1,56.0,4.49,4.55,2.76
8075,1.62,62.4,53.2,7.47,7.51,4.68
3599,1.01,60.5,56.0,6.49,6.53,3.94
1042,0.53,61.4,56.0,5.2,5.23,3.2
3181,0.92,61.7,57.0,6.21,6.26,3.85
983,0.47,60.6,54.0,5.04,5.0,3.09
14593,2.2,61.5,57.0,8.41,8.37,5.16
6745,1.5,59.4,62.0,7.38,7.35,4.38
8688,1.72,62.0,57.0,7.66,7.62,4.74
6889,1.41,62.3,55.0,7.18,7.21,4.48
2257,0.77,62.0,57.0,5.84,5.87,3.63
8888,1.51,62.6,54.0,7.26,7.35,4.57
1228,0.59,61.3,57.0,5.37,5.4,3.3
3788,1.0,62.7,58.0,6.35,6.41,4.0
13132,2.02,62.2,57.0,8.06,8.11,5.03
8301,1.55,62.4,57.0,7.5,7.45,4.67
12468,2.4,62.0,57.0,8.53,8.47,5.27
8049,1.51,61.4,57.0,7.38,7.43,4.55
5857,1.33,62.4,54.0,7.04,7.07,4.4
16687,2.4,62.7,57.0,8.6,8.5,5.36
5174,1.14,61.5,56.0,6.7,6.74,4.13
1119,0.56,61.8,58.0,5.27,5.31,3.27
1089,0.58,61.5,55.0,5.36,5.4,3.31
1949,0.7,60.1,59.0,5.79,5.75,3.47
8758,1.7,60.9,57.0,7.73,7.66,4.69
4221,1.03,62.1,55.0,6.46,6.51,4.03
4968,1.21,61.9,57.0,6.84,6.89,4.25
3312,1.24,62.3,57.0,6.86,6.81,4.26
12755,2.28,61.6,57.0,8.5,8.43,5.21
418,0.31,61.3,56.0,4.37,4.4,2.69
6139,1.4,62.7,57.0,7.13,7.09,4.46
1929,0.72,62.7,56.0,5.75,5.67,3.58
5125,1.24,61.9,56.0,6.95,6.88,4.28
12554,2.04,59.1,59.0,8.29,8.24,4.88
5000,1.24,61.8,57.0,6.92,6.86,4.26
13357,2.03,62.6,55.0,8.06,8.1,5.06
3045,1.14,60.2,57.0,6.81,6.71,4.07
1565,0.63,61.8,56.0,5.47,5.52,3.39
1864,0.72,62.3,56.0,5.75,5.78,3.59
4678,1.19,62.0,56.0,6.8,6.77,4.21
2184,0.73,62.0,55.0,5.75,5.86,3.6
10137,1.87,62.3,57.0,7.88,7.82,4.89
1395,0.52,62.3,56.0,5.12,5.16,3.2
930,0.52,62.0,54.0,5.15,5.18,3.2
1877,0.73,61.8,56.0,5.78,5.81,3.58
3818,1.01,62.9,56.0,6.4,6.35,4.01
6396,1.35,62.3,57.0,7.08,7.02,4.39
552,0.4,62.2,57.0,4.71,4.74,2.94
14130,2.04,61.7,57.0,8.11,8.17,5.02
8981,1.51,62.0,55.0,7.42,7.31,4.57
5252,1.25,62.4,57.0,6.86,6.92,4.3
1101,0.55,61.0,56.0,5.31,5.34,3.25
708,0.43,61.9,54.0,4.88,4.84,3.01
8840,1.75,63.3,59.0,7.63,7.57,4.81
4708,1.14,61.7,54.0,6.71,6.74,4.15
2700,0.71,60.6,57.0,5.78,5.83,3.52
5192,1.22,62.3,55.0,6.91,6.83,4.28
1214,0.65,62.1,54.0,5.56,5.59,3.46
12048,2.01,62.1,56.0,8.08,8.03,5.0
525,0.38,61.8,54.0,4.68,4.7,2.9
8900,1.72,62.0,57.0,7.66,7.62,4.74
9955,1.87,62.3,57.0,7.82,7.88,4.89
4536,1.2,62.5,55.0,6.84,6.79,4.26
525,0.38,62.0,54.0,4.67,4.71,2.91
469,0.37,61.4,57.0,4.62,4.66,2.85
8334,1.65,62.5,56.0,7.59,7.54,4.73
7592,1.58,61.6,56.0,7.53,7.5,4.63
6546,1.43,62.1,58.0,7.23,7.16,4.47
451,0.37,62.2,53.0,4.63,4.67,2.89
1966,0.72,62.6,56.0,5.67,5.74,3.57
8131,1.52,61.9,56.0,7.37,7.41,4.57
4405,1.05,61.7,55.0,6.54,6.56,4.04
5489,1.21,62.7,55.0,6.84,6.79,4.27
5237,1.29,61.6,57.0,7.0,7.06,4.33
4443,1.08,61.8,56.2,6.55,6.58,4.06
612,0.4,61.4,55.0,4.75,4.8,2.93
6337,1.31,62.5,56.0,6.95,7.04,4.37
8418,1.6,62.8,55.0,7.48,7.42,4.68
1889,0.71,61.6,57.0,5.72,5.75,3.53
2096,0.7,61.0,56.0,5.69,5.82,3.51
4423,1.35,61.0,55.0,7.17,7.09,4.35
1926,0.7,60.4,56.0,5.71,5.74,3.46
5586,1.22,60.6,56.0,6.96,6.95,4.22
6320,1.71,62.8,57.0,7.58,7.55,4.75
6927,1.73,62.6,57.0,7.69,7.65,4.8
7987,1.55,61.7,54.0,7.47,7.5,4.62
6727,1.56,61.8,57.0,7.44,7.39,4.58
1100,0.55,60.9,57.0,5.24,5.3,3.21
856,0.53,61.9,54.0,5.2,5.23,3.23
3997,1.01,61.4,56.0,6.44,6.47,3.97
8505,1.7,60.5,57.0,7.74,7.84,4.71
4364,1.05,61.3,56.0,6.56,6.59,4.03
16037,3.01,61.7,58.0,9.25,9.2,5.69
1926,0.72,61.7,55.0,5.77,5.81,3.57
2100,0.81,62.2,57.0,5.95,5.92,3.69
16914,2.63,62.1,57.0,8.83,8.88,5.5
5021,1.27,61.2,56.0,6.99,6.95,4.27
4325,1.12,62.5,57.0,6.63,6.59,4.13
4347,1.03,60.6,56.0,6.58,6.57,3.99
11337,2.06,61.9,55.0,8.23,8.19,5.08
4157,1.1,60.9,56.0,6.68,6.72,4.08
2611,1.02,61.6,55.0,6.49,6.43,3.98
11951,2.03,63.2,55.0,7.99,8.03,5.06
12654,2.05,61.6,55.0,8.18,8.11,5.02
4509,1.2,59.1,62.0,6.97,6.94,4.11
14502,2.5,64.0,55.0,8.56,8.48,5.46
924,0.52,61.6,55.0,5.16,5.19,3.19
15990,2.5,60.7,55.0,8.8,8.66,5.3
1002,0.53,62.3,58.0,5.13,5.17,3.21
6805,1.55,62.0,56.0,7.42,7.38,4.59
5083,1.23,63.2,58.0,6.82,6.74,4.29
6089,1.52,62.7,56.0,7.28,7.2,4.54
4659,1.2,61.7,56.0,6.79,6.87,4.21
4676,1.22,61.2,57.0,6.86,6.9,4.21
1901,0.71,61.3,56.0,5.73,5.78,3.53
15246,2.5,63.8,53.0,8.56,8.5,5.45
4516,1.2,62.5,57.0,6.8,6.74,4.23
6091,1.37,62.2,55.0,7.07,7.11,4.41
5273,1.34,62.5,57.0,7.0,7.08,4.4
11011,2.01,62.9,54.0,8.06,7.93,5.05
885,0.51,62.1,56.0,5.1,5.14,3.18
12814,2.01,62.1,56.0,8.06,8.13,5.03
4666,1.24,61.6,57.0,6.89,6.87,4.24
5358,1.34,62.0,56.0,7.09,7.03,4.38
3982,1.01,59.0,59.0,6.57,6.61,3.89
4054,1.03,62.4,56.0,6.44,6.48,4.03
4101,1.11,62.6,54.0,6.61,6.64,4.15
1767,0.7,61.4,55.0,5.72,5.75,3.52
2047,0.7,61.6,57.0,5.73,5.69,3.52
4931,1.27,61.2,55.7,6.95,6.99,4.27
12716,2.03,62.1,57.0,8.06,8.12,5.02
7695,1.71,60.8,57.0,7.69,7.64,4.66
6966,1.55,62.3,54.0,7.38,7.42,4.61
12565,2.01,62.9,54.0,8.03,8.07,5.06
4371,1.13,61.9,56.0,6.67,6.71,4.14
11234,2.06,61.9,55.0,8.19,8.23,5.08
7155,1.59,62.1,54.0,7.51,7.44,4.64
4779,1.27,62.6,57.0,6.88,6.85,4.3
13703,2.22,62.8,57.0,8.33,8.29,5.22
13200,2.29,62.3,57.0,8.39,8.43,5.24
6377,1.66,60.8,57.0,7.68,7.65,4.66
14500,2.29,62.8,56.0,8.36,8.39,5.25
1944,0.75,60.8,57.0,5.91,5.87,3.58
5034,1.09,62.0,55.0,6.58,6.64,4.1
4624,1.1,60.1,57.0,6.77,6.74,4.06
5158,1.23,62.4,58.0,6.79,6.86,4.26
3801,1.01,61.6,55.0,6.5,6.45,3.99
4744,1.2,63.3,54.0,6.78,6.72,4.27
7771,1.77,62.0,56.0,7.78,7.74,4.81
4212,1.14,61.5,57.0,6.73,6.77,4.15
2879,1.02,60.3,54.0,6.53,6.5,3.93
3932,1.06,61.3,57.0,6.55,6.6,4.03
451,0.39,62.6,54.0,4.64,4.69,2.92
4744,1.2,61.7,56.0,6.87,6.79,4.21
4226,1.1,62.0,59.0,6.58,6.61,4.09
17801,2.72,62.1,56.0,8.97,8.93,5.56
