,price,carat,cut,color,clarity,depth,table,x,y,z,city
23856,1928.0,0.55,Ideal,D,VS2,61.8,54.0,5.26,5.29,3.26,Tel Aviv
23857,6543.0,1.03,Good,F,VS2,63.9,59.0,6.35,6.38,4.07,Antwerp
23858,1144.0,0.56,Very Good,H,SI2,59.5,57.0,5.4,5.43,3.22,Kimberly
23859,7738.0,1.02,Very Good,E,VS1,60.5,60.0,6.49,6.54,3.94,Amsterdam
23860,2316.0,0.76,Very Good,I,SI1,57.5,62.0,6.03,6.08,3.48,New York City
23861,11795.0,1.5,Good,E,SI1,64.1,58.0,7.24,7.15,4.61,Kimberly
23862,3326.0,0.9,Premium,H,SI2,59.2,60.0,6.3,6.24,3.71,Kimberly
23863,407.0,0.3,Very Good,I,VS2,60.7,56.0,4.32,4.34,2.63,Kimberly
23864,447.0,0.3,Premium,D,SI2,60.2,60.0,4.32,4.35,2.61,Surat
23865,4912.0,1.02,Premium,D,SI2,59.5,62.0,6.56,6.52,3.89,Kimberly
23866,442.0,0.24,Ideal,G,VS1,61.8,56.0,3.99,4.04,2.48,Surat
23867,746.0,0.37,Premium,F,VS2,61.9,58.0,4.54,4.6,2.83,Amsterdam
23868,540.0,0.32,Good,F,SI2,63.8,55.0,4.35,4.34,2.77,London
23869,9450.0,1.5,Premium,E,SI2,61.0,58.0,7.35,7.3,4.47,New York City
23870,3672.0,1.05,Premium,F,SI2,61.1,59.0,6.54,6.61,4.02,Luxembourg
23871,8728.0,1.32,Ideal,G,VS2,62.4,57.0,7.05,6.98,4.38,Amsterdam
23872,1558.0,0.57,Ideal,H,VS2,61.6,55.0,5.34,5.36,3.29,Amsterdam
23873,6397.0,1.7,Ideal,H,I1,61.3,55.0,7.7,7.63,4.7,New York City
23874,8202.0,1.07,Ideal,D,VS2,62.5,57.0,6.48,6.51,4.06,Luxembourg
23875,873.0,0.4,Ideal,G,SI1,61.8,57.0,4.74,4.78,2.94,Antwerp
23876,6233.0,1.23,Very Good,F,SI2,61.9,58.0,6.77,6.79,4.2,Surat
23877,709.0,0.3,Ideal,D,SI1,61.0,56.0,4.33,4.3,2.63,Kimberly
23878,7204.0,1.33,Premium,H,SI1,61.1,61.0,7.05,7.02,4.3,Antwerp
23879,9562.0,1.54,Ideal,H,SI1,61.1,56.0,7.45,7.42,4.54,Zurich
23880,1648.0,0.57,Very Good,G,VS1,59.3,56.0,5.38,5.44,3.21,Kimberly
23881,758.0,0.41,Good,D,SI1,56.5,63.0,4.98,4.94,2.8,Las Vegas
23882,698.0,0.31,Ideal,G,VS2,62.4,55.0,4.32,4.3,2.69,Madrid
23883,7909.0,1.07,Premium,E,VS1,62.0,60.0,6.58,6.49,4.05,Amsterdam
23884,473.0,0.3,Very Good,H,VS2,62.7,59.0,4.22,4.26,2.66,Luxembourg
23885,2236.0,0.5,Ideal,E,VVS2,61.5,57.0,5.09,5.12,3.14,Surat
23886,3053.0,0.71,Ideal,E,VS2,60.9,56.0,5.77,5.83,3.53,Zurich
23887,1388.0,0.58,Good,F,SI1,63.1,57.0,5.29,5.33,3.35,Amsterdam
23888,929.0,0.38,Ideal,G,VVS2,61.9,55.6,4.64,4.67,2.88,Antwerp
23889,627.0,0.27,Ideal,G,IF,61.2,57.0,4.17,4.2,2.56,New York City
23890,3984.0,0.83,Very Good,D,VS1,61.3,57.2,6.02,6.11,3.72,Dubai
23891,2035.0,1.0,Fair,I,I1,64.5,58.0,6.33,6.1,4.01,Tel Aviv
23892,1437.0,0.59,Ideal,G,SI1,61.5,57.0,5.36,5.4,3.31,Amsterdam
23893,6221.0,1.01,Premium,G,VS1,62.7,58.0,6.31,6.36,3.97,Antwerp
23894,12068.0,1.51,Premium,G,VS2,61.4,58.0,7.4,7.3,4.51,Luxembourg
23895,4286.0,0.9,Very Good,E,SI1,62.9,56.0,6.09,6.12,3.84,Antwerp
23896,976.0,0.43,Very Good,G,VVS2,60.2,56.0,4.95,4.97,2.99,Las Vegas
23897,457.0,0.3,Ideal,I,VS1,62.0,57.0,4.26,4.29,2.65,Kimberly
23898,2515.0,0.71,Very Good,G,VS2,63.1,58.0,5.69,5.6,3.56,Paris
23899,5938.0,1.11,Ideal,E,SI2,61.4,58.0,6.63,6.66,4.08,Dubai
23900,1214.0,0.52,Ideal,I,VS2,61.9,55.0,5.19,5.21,3.22,Kimberly
23901,5096.0,1.0,Good,D,SI1,60.4,64.0,6.39,6.3,3.83,Kimberly
23902,4012.0,0.87,Ideal,D,SI2,61.4,54.0,6.15,6.2,3.79,Antwerp
23903,12315.0,1.05,Ideal,F,VVS1,59.0,60.0,6.62,6.67,3.92,Tel Aviv
23904,1689.0,0.52,Very Good,G,VS1,61.1,58.0,5.16,5.19,3.16,Las Vegas
23905,12423.0,2.01,Premium,H,SI2,60.8,59.0,8.08,8.0,4.89,Paris
23906,1359.0,0.54,Ideal,H,VS2,61.9,56.0,5.24,5.26,3.25,Dubai
23907,491.0,0.3,Ideal,H,VS2,62.6,55.0,4.28,4.31,2.69,Dubai
23908,453.0,0.26,Very Good,F,VS2,62.9,59.0,4.04,4.07,2.55,Paris
23909,1865.0,0.74,Good,G,SI1,64.2,59.0,5.69,5.62,3.63,Kimberly
23910,1030.0,0.35,Ideal,E,VVS1,60.7,55.0,4.56,4.6,2.78,Surat
23911,972.0,0.4,Very Good,F,VVS2,62.9,55.0,4.72,4.75,2.98,Amsterdam
23912,5702.0,1.01,Ideal,D,SI1,62.0,55.0,6.39,6.45,3.98,Surat
23913,3640.0,1.0,Premium,H,SI2,59.6,62.0,6.52,6.41,3.85,Amsterdam
23914,837.0,0.32,Ideal,E,VVS2,60.8,56.0,4.43,4.45,2.7,Luxembourg
23915,6419.0,1.17,Ideal,G,SI1,60.7,56.0,6.79,6.84,4.13,Kimberly
23916,3980.0,0.77,Ideal,D,VS2,61.6,55.0,5.88,5.91,3.63,Dubai
23917,4642.0,0.91,Ideal,F,SI2,62.0,57.0,6.15,6.23,3.84,Surat
23918,6110.0,1.12,Ideal,H,VS2,61.8,55.0,6.64,6.7,4.12,Kimberly
23919,3086.0,0.84,Premium,E,SI2,59.2,59.0,6.19,6.14,3.65,Surat
23920,7311.0,1.02,Premium,E,VS2,60.0,59.0,6.56,6.54,3.93,Madrid
23921,15505.0,1.53,Ideal,G,VVS2,61.0,55.0,7.5,7.44,4.56,Amsterdam
23922,7848.0,1.39,Premium,G,SI1,61.3,59.0,7.15,7.24,4.41,Las Vegas
23923,2851.0,0.87,Very Good,F,SI2,61.0,63.0,6.22,6.07,3.75,Madrid
23924,4102.0,1.01,Fair,G,SI1,66.9,56.0,6.15,6.22,4.14,Luxembourg
23925,4084.0,1.12,Premium,G,SI2,61.2,58.0,6.67,6.69,4.09,Luxembourg
23926,4201.0,0.91,Premium,H,VS2,61.9,59.0,6.18,6.23,3.84,Las Vegas
23927,1000.0,0.57,Very Good,I,SI2,62.1,57.0,5.29,5.33,3.3,Las Vegas
23928,710.0,0.3,Ideal,E,VS1,61.7,57.0,4.28,4.31,2.65,Kimberly
23929,5927.0,1.08,Good,D,SI1,63.8,59.0,6.47,6.39,4.1,Madrid
23930,6640.0,1.21,Premium,H,SI1,60.2,58.0,6.93,6.88,4.16,Kimberly
23931,7372.0,1.2,Very Good,G,SI1,61.9,58.0,6.74,6.79,4.19,Amsterdam
23932,1389.0,0.33,Ideal,F,IF,62.1,56.0,4.41,4.44,2.75,Dubai
23933,1244.0,0.5,Ideal,I,VS2,62.5,55.0,5.05,5.09,3.17,Amsterdam
23934,2131.0,0.74,Premium,G,SI1,58.3,58.0,5.97,5.93,3.47,Surat
23935,658.0,0.3,Ideal,E,VS2,61.5,55.0,4.28,4.31,2.64,Tel Aviv
23936,3238.0,0.89,Very Good,I,VS2,63.1,55.0,6.09,6.17,3.87,Surat
23937,1358.0,0.45,Ideal,G,VVS1,61.7,56.0,4.96,4.93,3.05,London
23938,3729.0,1.13,Ideal,E,I1,62.0,55.0,6.66,6.7,4.14,Madrid
23939,3689.0,0.9,Fair,D,SI1,64.5,61.0,6.05,6.01,3.89,Antwerp
23940,8988.0,1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,Kimberly
23941,1248.0,0.54,Very Good,H,SI1,61.0,57.0,5.22,5.27,3.2,New York City
23942,1703.0,0.5,Very Good,D,VS2,59.1,59.0,5.19,5.24,3.08,Antwerp
23943,4212.0,1.11,Premium,H,SI2,61.5,59.0,6.61,6.56,4.05,Surat
23944,929.0,0.32,Ideal,F,IF,60.3,58.0,4.45,4.5,2.7,Luxembourg
23945,578.0,0.26,Ideal,I,VS1,61.6,54.0,4.08,4.12,2.53,Surat
23946,4194.0,1.01,Very Good,J,SI1,63.0,54.0,6.35,6.41,4.02,Surat
23947,4830.0,1.01,Very Good,E,SI1,63.2,59.0,6.28,6.25,3.96,Kimberly
23948,2686.0,0.71,Ideal,G,VS1,61.0,57.0,5.77,5.74,3.51,Madrid
23949,751.0,0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,Luxembourg
23950,5376.0,1.2,Premium,H,SI2,62.2,58.0,6.79,6.74,4.21,Las Vegas
23951,5475.0,1.01,Fair,G,VS2,66.6,55.0,6.27,6.22,4.16,London
23952,5888.0,1.28,Ideal,G,SI2,61.4,57.0,6.96,6.99,4.28,Zurich
23953,16603.0,2.06,Very Good,F,SI2,61.5,56.0,8.15,8.18,5.02,Paris
23954,838.0,0.42,Premium,E,SI2,60.1,58.0,4.91,4.87,2.94,London
23955,2625.0,0.59,Ideal,F,VVS1,62.4,56.0,5.36,5.38,3.35,Kimberly
23956,1152.0,0.4,Ideal,D,VVS2,61.4,56.0,4.8,4.75,2.93,Luxembourg
23957,1040.0,0.33,Ideal,G,VVS1,62.3,55.0,4.44,4.42,2.76,Surat
23958,663.0,0.36,Good,D,SI1,63.1,55.0,4.54,4.59,2.88,Dubai
23959,2795.0,0.72,Premium,G,VS2,62.9,57.0,5.73,5.65,3.58,Paris
23960,4081.0,1.0,Good,F,SI2,62.7,57.0,6.29,6.34,3.96,Las Vegas
23961,893.0,0.33,Ideal,F,VVS1,61.1,56.0,4.45,4.48,2.73,London
23962,12829.0,2.01,Premium,H,SI1,61.2,62.0,8.18,8.12,4.99,Surat
23963,7718.0,1.03,Premium,D,VS2,62.9,59.0,6.43,6.38,4.03,Luxembourg
23964,3273.0,0.8,Good,E,VS2,64.5,56.0,5.8,5.86,3.76,Las Vegas
23965,666.0,0.33,Premium,F,VS2,60.8,58.0,4.44,4.47,2.71,Antwerp
23966,13994.0,1.53,Ideal,G,VS1,62.2,56.0,7.36,7.31,4.56,Paris
23967,7140.0,1.5,Premium,I,SI2,59.5,62.0,7.46,7.39,4.42,Dubai
23968,4720.0,0.91,Very Good,D,VS2,62.7,59.0,6.13,6.16,3.85,Surat
23969,2263.0,0.6,Ideal,D,SI1,61.4,55.0,5.45,5.47,3.35,Tel Aviv
23970,764.0,0.3,Ideal,H,IF,62.1,57.0,4.29,4.31,2.67,Luxembourg
23971,827.0,0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,Luxembourg
23972,1743.0,0.56,Ideal,I,VVS1,61.1,55.0,5.35,5.33,3.26,Surat
23973,626.0,0.34,Premium,D,SI1,62.7,59.0,4.42,4.45,2.78,Luxembourg
23974,436.0,0.31,Ideal,I,SI1,61.9,56.0,4.33,4.36,2.69,New York City
23975,470.0,0.27,Very Good,E,VS2,63.0,57.0,4.12,4.16,2.61,Dubai
23976,2307.0,0.54,Ideal,D,VS2,61.6,55.0,5.25,5.27,3.24,Kimberly
23977,657.0,0.32,Good,D,VS2,63.6,55.0,4.35,4.42,2.79,Tel Aviv
23978,754.0,0.33,Ideal,G,VVS2,62.0,53.5,4.44,4.48,2.76,Las Vegas
23979,2856.0,0.77,Premium,F,SI1,60.8,59.0,5.92,5.86,3.58,Amsterdam
23980,1397.0,0.57,Ideal,H,SI1,61.8,57.0,5.32,5.36,3.3,Surat
23981,810.0,0.4,Very Good,J,VS1,63.4,58.0,4.64,4.61,2.93,Paris
23982,3310.0,0.62,Ideal,G,IF,61.8,56.0,5.45,5.48,3.38,Luxembourg
23983,11325.0,1.5,Very Good,E,SI1,59.4,59.0,7.42,7.49,4.43,Luxembourg
23984,713.0,0.33,Ideal,G,VVS2,61.5,55.0,4.47,4.51,2.76,London
23985,938.0,0.42,Ideal,D,VS2,62.7,55.0,4.79,4.81,3.01,London
23986,2817.0,0.9,Ideal,J,VS2,62.8,55.0,6.2,6.16,3.88,Zurich
23987,11610.0,1.58,Ideal,G,SI1,60.7,56.0,7.56,7.6,4.6,Tel Aviv
23988,648.0,0.32,Ideal,H,VS2,62.0,57.0,4.39,4.35,2.71,Amsterdam
23989,975.0,0.38,Very Good,H,VVS1,60.0,57.0,4.75,4.79,2.86,Kimberly
23990,692.0,0.33,Ideal,D,VS2,61.8,55.0,4.43,4.44,2.74,Paris
23991,7464.0,1.7,Good,I,SI2,63.6,59.0,7.62,7.52,4.8,London
23992,1195.0,0.51,Premium,F,SI2,58.9,60.0,5.24,5.19,3.07,Surat
23993,2909.0,0.71,Ideal,H,VS1,61.9,56.0,5.7,5.74,3.54,Zurich
23994,1687.0,0.51,Ideal,D,SI1,61.7,55.0,5.16,5.11,3.17,Las Vegas
23995,2214.0,0.59,Very Good,E,VVS2,59.8,57.0,5.48,5.53,3.29,Antwerp
23996,446.0,0.31,Ideal,G,SI1,61.7,54.0,4.38,4.4,2.71,Surat
23997,2400.0,0.7,Very Good,F,VS2,60.5,57.0,5.74,5.79,3.49,Zurich
23998,11166.0,1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,Zurich
23999,10996.0,1.59,Premium,G,SI1,62.1,58.0,7.45,7.43,4.62,Zurich
24000,7465.0,1.01,Ideal,F,VS1,62.5,54.0,6.43,6.46,4.03,Zurich
24001,6177.0,1.04,Ideal,G,VS2,62.6,55.0,6.45,6.49,4.05,London
24002,14479.0,1.73,Good,E,SI1,64.2,58.0,7.54,7.5,4.83,Tel Aviv
24003,924.0,0.31,Ideal,E,VVS1,61.8,56.0,4.34,4.36,2.69,Antwerp
24004,12831.0,2.26,Ideal,G,SI2,61.9,57.0,8.44,8.36,5.2,Surat
24005,3864.0,0.78,Ideal,D,VS2,62.2,55.0,5.87,5.97,3.68,Zurich
24006,1901.0,0.64,Premium,F,SI1,60.1,60.0,5.62,5.57,3.36,Antwerp
24007,6520.0,1.32,Premium,H,VVS2,61.3,58.0,7.05,7.01,4.31,Amsterdam
24008,981.0,0.4,Good,E,VVS2,57.7,62.0,4.82,4.88,2.8,Antwerp
24009,730.0,0.33,Ideal,H,VVS1,61.5,55.0,4.44,4.47,2.74,Las Vegas
24010,10962.0,1.5,Very Good,F,SI1,63.4,58.0,7.2,7.16,4.55,Dubai
24011,5413.0,1.0,Very Good,E,SI1,63.7,55.0,6.35,6.4,4.06,Luxembourg
24012,5595.0,1.19,Very Good,H,SI1,60.8,59.0,6.84,6.87,4.17,Paris
24013,6313.0,1.15,Ideal,G,SI1,62.0,55.0,6.72,6.76,4.18,Surat
24014,4890.0,1.14,Very Good,H,SI1,59.2,58.0,6.8,6.86,4.04,Kimberly
24015,394.0,0.3,Good,I,SI1,63.3,59.0,4.22,4.25,2.68,Kimberly
24016,2308.0,0.71,Ideal,I,VVS2,62.4,54.0,5.72,5.75,3.58,Antwerp
24017,1789.0,0.59,Ideal,E,SI1,62.4,55.0,5.39,5.34,3.35,Surat
24018,686.0,0.34,Very Good,F,VS2,62.3,57.0,4.44,4.48,2.78,Las Vegas
24019,6662.0,1.19,Ideal,H,VS2,62.1,59.0,6.82,6.73,4.21,Tel Aviv
24020,743.0,0.33,Ideal,G,VS2,62.5,57.0,4.41,4.39,2.75,Surat
24021,5543.0,1.01,Ideal,D,SI1,61.2,57.0,6.47,6.44,3.95,Las Vegas
24022,2140.0,0.82,Good,J,SI1,57.4,59.0,6.25,6.19,3.57,Zurich
24023,798.0,0.35,Very Good,H,VVS1,61.2,60.0,4.5,4.55,2.77,Kimberly
24024,1385.0,0.6,Premium,D,SI2,61.4,56.0,5.43,5.41,3.33,Madrid
24025,5158.0,1.01,Ideal,H,SI1,61.8,54.0,6.48,6.44,3.99,Tel Aviv
24026,1909.0,0.51,Ideal,E,VS2,60.1,57.0,5.23,5.19,3.13,Surat
24027,1397.0,0.4,Premium,G,IF,59.8,58.0,4.85,4.79,2.88,London
24028,11229.0,1.53,Ideal,F,SI1,62.0,56.0,7.43,7.38,4.59,Amsterdam
24029,4848.0,1.03,Very Good,I,SI1,63.0,55.0,6.37,6.42,4.03,Las Vegas
24030,957.0,0.37,Premium,F,VS2,59.7,59.0,4.68,4.64,2.78,Amsterdam
24031,1654.0,0.56,Premium,F,VS2,59.6,58.0,5.34,5.36,3.19,Dubai
24032,4434.0,1.01,Very Good,E,SI2,63.3,58.0,6.39,6.37,4.04,Luxembourg
24033,5459.0,1.06,Ideal,J,VS2,61.4,56.0,6.55,6.6,4.04,Madrid
24034,706.0,0.35,Ideal,F,VS2,62.5,57.0,4.5,4.53,2.82,Dubai
24035,2659.0,0.75,Ideal,I,VS1,61.1,59.0,5.85,5.87,3.58,Tel Aviv
24036,9636.0,0.91,Ideal,E,VVS1,61.7,56.0,6.18,6.23,3.83,Amsterdam
24037,1112.0,0.54,Good,E,SI2,63.9,54.0,5.18,5.12,3.29,Surat
24038,5217.0,1.02,Premium,H,VS2,61.2,58.0,6.47,6.5,3.97,Zurich
24039,2856.0,1.0,Fair,G,SI2,67.8,61.0,5.96,5.9,4.02,Amsterdam
24040,7145.0,1.51,Premium,G,SI2,62.7,57.0,7.33,7.29,4.58,Luxembourg
24041,17218.0,2.31,Premium,I,SI2,62.9,58.0,8.43,8.34,5.27,Paris
24042,3665.0,1.27,Very Good,I,I1,60.2,62.0,7.0,7.05,4.23,New York City
24043,3927.0,1.02,Very Good,I,SI1,62.9,58.0,6.36,6.42,4.02,Luxembourg
24044,2325.0,0.71,Ideal,G,SI2,60.6,57.0,5.81,5.87,3.54,London
24045,452.0,0.28,Very Good,E,VS1,59.0,60.0,4.26,4.32,2.53,Antwerp
24046,689.0,0.34,Premium,H,VS2,61.9,60.0,4.46,4.42,2.75,Las Vegas
24047,12273.0,1.05,Ideal,F,VVS1,61.4,57.0,6.51,6.53,4.0,Kimberly
24048,9996.0,1.5,Very Good,G,SI1,62.8,57.0,7.19,7.3,4.55,Madrid
24049,952.0,0.34,Ideal,G,IF,61.5,56.0,4.52,4.54,2.79,Madrid
24050,2633.0,0.7,Good,G,VS2,63.1,55.0,5.61,5.64,3.55,Antwerp
24051,6049.0,1.07,Ideal,F,SI1,62.3,53.0,6.57,6.59,4.1,New York City
24052,1859.0,0.75,Very Good,J,SI1,61.7,56.0,5.81,5.92,3.62,Amsterdam
24053,9948.0,1.52,Ideal,F,SI2,61.9,57.0,7.33,7.37,4.55,Antwerp
24054,811.0,0.37,Ideal,E,VS2,62.0,57.0,4.6,4.63,2.86,Surat
24055,924.0,0.4,Very Good,D,SI1,63.5,55.0,4.72,4.67,2.98,Surat
24056,702.0,0.32,Ideal,E,VS2,60.8,55.0,4.42,4.49,2.71,London
24057,1326.0,0.52,Very Good,F,SI1,61.0,59.0,5.18,5.21,3.17,Surat
24058,432.0,0.32,Premium,I,SI1,62.7,58.0,4.34,4.37,2.73,Las Vegas
24059,9193.0,2.0,Good,J,SI1,64.1,58.0,7.85,7.79,5.01,London
24060,2743.0,0.53,Premium,D,VS1,61.3,58.0,5.2,5.18,3.18,London
24061,1236.0,0.53,Ideal,H,SI1,62.5,56.0,5.15,5.19,3.23,London
24062,948.0,0.43,Good,F,SI1,63.6,53.0,4.83,4.79,3.06,New York City
24063,10255.0,1.34,Ideal,H,VVS1,62.1,56.0,7.05,7.11,4.4,Surat
24064,1862.0,0.65,Ideal,E,SI1,61.8,55.0,5.57,5.6,3.45,Antwerp
24065,4229.0,0.9,Premium,F,VS2,62.7,54.0,6.13,6.11,3.84,Amsterdam
24066,7300.0,1.5,Fair,G,SI1,56.1,62.0,7.6,7.52,4.24,Tel Aviv
24067,619.0,0.41,Very Good,D,SI2,59.9,60.0,4.78,4.8,2.87,Madrid
24068,895.0,0.3,Very Good,G,IF,62.8,57.0,4.28,4.32,2.7,Dubai
24069,725.0,0.34,Very Good,D,VS1,59.8,57.0,4.54,4.59,2.73,Kimberly
24070,608.0,0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,Kimberly
24071,3610.0,0.91,Good,G,SI2,63.6,56.0,6.14,6.09,3.89,Antwerp
24072,814.0,0.32,Ideal,H,IF,61.6,55.0,4.41,4.42,2.72,Surat
24073,11534.0,1.23,Premium,F,VVS2,61.6,59.0,6.9,6.8,4.22,Zurich
24074,1235.0,0.54,Ideal,F,SI2,60.8,56.0,5.26,5.34,3.22,Antwerp
24075,1845.0,0.5,Premium,D,VS2,62.8,58.0,5.08,5.05,3.18,New York City
24076,1286.0,0.59,Very Good,E,SI2,63.8,57.0,5.31,5.34,3.4,Antwerp
24077,4234.0,0.9,Premium,H,VS1,62.7,60.0,6.12,6.07,3.82,Surat
24078,6397.0,1.21,Fair,G,SI1,64.6,60.0,6.69,6.62,4.3,Tel Aviv
24079,18507.0,2.01,Very Good,H,VS2,63.2,58.0,7.93,8.01,5.04,Kimberly
24080,4059.0,0.9,Very Good,G,SI1,62.7,59.0,6.12,6.17,3.85,Madrid
24081,4764.0,1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,Surat
24082,772.0,0.33,Very Good,F,VS1,59.1,60.0,4.48,4.52,2.66,Surat
24083,1944.0,0.72,Premium,J,VS2,60.2,59.0,5.85,5.81,3.51,Kimberly
24084,2197.0,0.73,Premium,F,SI2,61.4,58.0,5.83,5.8,3.57,Las Vegas
24085,1792.0,0.7,Very Good,F,SI2,63.2,59.0,5.66,5.61,3.56,Antwerp
24086,475.0,0.3,Ideal,F,SI1,61.9,57.0,4.31,4.35,2.68,Amsterdam
24087,4677.0,1.74,Very Good,H,I1,63.2,55.0,7.62,7.59,4.8,New York City
24088,853.0,0.3,Ideal,D,VVS1,62.1,56.0,4.31,4.32,2.68,Tel Aviv
24089,844.0,0.3,Premium,E,VS2,59.9,59.0,4.38,4.33,2.61,Dubai
24090,513.0,0.23,Premium,E,VS2,62.4,60.0,3.92,3.9,2.44,Zurich
24091,3360.0,0.7,Ideal,D,VS2,61.4,55.0,5.71,5.75,3.52,Las Vegas
24092,2394.0,0.7,Good,H,VS2,63.4,60.0,5.59,5.61,3.55,Surat
24093,5142.0,1.2,Very Good,J,SI1,61.2,55.0,6.84,6.88,4.2,Surat
24094,1562.0,0.51,Very Good,D,SI1,63.2,55.0,5.12,5.07,3.22,Amsterdam
24095,3140.0,0.73,Ideal,F,VS1,61.1,57.0,5.8,5.89,3.57,Paris
24096,5595.0,1.03,Ideal,F,SI1,61.3,56.0,6.55,6.51,4.0,Las Vegas
24097,990.0,0.32,Premium,F,VVS1,61.3,58.0,4.4,4.37,2.69,London
24098,1332.0,0.5,Ideal,H,VS2,61.2,56.0,5.18,5.14,3.16,London
24099,3205.0,1.11,Premium,H,I1,61.0,59.0,6.61,6.67,4.05,Madrid
24100,3125.0,0.94,Good,D,SI2,57.9,61.0,6.48,6.43,3.74,Zurich
24101,7190.0,1.07,Ideal,E,VS2,60.0,56.0,6.64,6.62,3.98,London
24102,552.0,0.24,Very Good,D,VVS2,62.4,58.0,3.94,4.01,2.48,Paris
24103,628.0,0.31,Ideal,H,VS2,62.2,55.0,4.37,4.35,2.71,Las Vegas
24104,658.0,0.38,Premium,J,SI1,61.3,59.0,4.68,4.62,2.85,Paris
24105,2633.0,0.71,Premium,F,SI1,59.7,60.0,5.82,5.77,3.46,Luxembourg
24106,478.0,0.24,Very Good,F,VVS1,59.4,60.0,4.04,4.08,2.41,Surat
24107,2101.0,0.73,Ideal,J,VS2,62.3,55.0,5.74,5.78,3.59,Madrid
24108,5090.0,1.01,Premium,H,SI1,62.3,58.0,6.44,6.4,4.0,Tel Aviv
24109,737.0,0.4,Premium,E,SI1,62.2,58.0,4.71,4.74,2.94,Las Vegas
24110,1916.0,0.55,Ideal,I,VVS1,61.6,55.0,5.26,5.3,3.25,Antwerp
24111,5516.0,1.08,Very Good,H,SI1,63.2,58.0,6.57,6.49,4.13,London
24112,16316.0,1.54,Ideal,G,VVS1,60.8,57.0,7.49,7.45,4.54,New York City
24113,10076.0,1.53,Very Good,H,VS1,59.5,63.0,7.51,7.44,4.45,Amsterdam
24114,7511.0,1.03,Very Good,G,VS1,61.3,56.1,6.5,6.52,3.99,Antwerp
24115,709.0,0.3,Premium,D,SI1,59.7,59.0,4.37,4.34,2.6,Antwerp
24116,737.0,0.4,Good,I,VS1,63.8,55.0,4.65,4.69,2.98,Kimberly
24117,3906.0,1.0,Very Good,F,SI2,61.9,59.0,6.39,6.44,3.97,Amsterdam
24118,690.0,0.4,Very Good,D,SI1,63.0,59.0,4.69,4.7,2.96,Paris
24119,790.0,0.39,Very Good,J,VS1,63.1,56.0,4.7,4.62,2.94,London
24120,1698.0,0.56,Ideal,E,SI1,62.3,56.0,5.3,5.26,3.29,Kimberly
24121,614.0,0.35,Ideal,E,SI1,61.2,57.0,4.52,4.56,2.78,Tel Aviv
24122,1668.0,0.61,Good,G,VS2,59.9,61.0,5.48,5.6,3.32,Surat
24123,6271.0,1.01,Very Good,F,VS2,63.1,60.0,6.39,6.29,4.0,Antwerp
24124,2476.0,0.7,Very Good,E,SI1,63.5,56.0,5.65,5.68,3.6,Antwerp
24125,1556.0,0.55,Ideal,E,SI1,60.9,56.0,5.32,5.28,3.23,Las Vegas
24126,2278.0,0.75,Ideal,E,SI2,62.1,57.0,5.81,5.85,3.62,London
24127,3120.0,0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,Surat
24128,6563.0,1.13,Ideal,E,SI1,62.2,55.0,6.66,6.69,4.15,Amsterdam
24129,1063.0,0.35,Ideal,D,VS2,60.6,56.0,4.57,4.54,2.76,Paris
24130,5357.0,1.08,Ideal,I,VS2,61.8,54.2,6.57,6.6,4.07,Tel Aviv
24131,1820.0,0.59,Ideal,D,SI1,62.5,55.0,5.35,5.4,3.36,Luxembourg
24132,9254.0,1.04,Very Good,D,VVS2,58.3,61.0,6.63,6.69,3.88,Madrid
24133,4853.0,1.01,Good,E,SI1,60.9,64.0,6.29,6.22,3.81,New York City
24134,2088.0,0.7,Very Good,G,SI1,63.3,57.0,5.58,5.63,3.55,Madrid
24135,9562.0,1.53,Ideal,H,SI2,61.2,56.0,7.46,7.43,4.56,Kimberly
24136,4325.0,0.71,Ideal,D,VVS2,61.6,54.0,5.74,5.78,3.55,New York City
24137,766.0,0.31,Ideal,D,VVS2,62.4,56.0,4.34,4.38,2.72,Antwerp
24138,605.0,0.3,Ideal,G,VS1,61.7,57.0,4.3,4.32,2.66,Madrid
24139,865.0,0.38,Ideal,F,VS1,61.3,56.0,4.67,4.7,2.87,London
24140,767.0,0.35,Premium,E,VS2,59.5,58.0,4.59,4.62,2.74,Surat
24141,526.0,0.3,Ideal,G,VS2,62.2,57.0,4.26,4.32,2.67,Tel Aviv
24142,3720.0,0.9,Premium,I,VS1,61.0,55.0,6.29,6.27,3.83,Antwerp
24143,9738.0,1.24,Premium,D,VS2,59.3,58.0,7.03,7.09,4.19,Amsterdam
24144,3669.0,0.9,Good,I,IF,63.7,64.0,6.07,6.02,3.85,Luxembourg
24145,5232.0,1.02,Very Good,E,SI1,58.9,58.0,6.51,6.54,3.84,Antwerp
24146,13552.0,2.0,Premium,J,VS2,61.5,59.0,8.06,8.11,4.97,Kimberly
24147,734.0,0.31,Ideal,D,VS2,61.2,55.0,4.37,4.39,2.68,Dubai
