,price,carat,depth,table,x,y,z,city,clarity,color,cut
20314,6648,1.02,61.7,56.0,6.44,6.52,4.0,Dubai,VS2,G,Ideal
20315,2010,0.56,61.8,55.0,5.28,5.33,3.28,Las Vegas,VS1,E,Ideal
20316,2803,0.74,63.5,56.0,5.74,5.79,3.66,Las Vegas,SI1,E,Very Good
20317,976,0.43,61.7,56.0,4.84,4.88,2.99,Tel Aviv,VVS2,G,Very Good
20318,5183,1.02,62.6,58.0,6.44,6.47,4.05,Kimberly,SI1,E,Premium
20319,3477,1.01,64.8,55.0,6.37,6.26,4.1,New York City,SI2,F,Fair
20320,5864,1.0,59.9,59.0,6.46,6.42,3.86,Paris,VS2,F,Premium
20321,847,0.42,61.7,57.0,4.8,4.83,2.97,Madrid,VS2,G,Ideal
20322,5132,1.01,63.4,60.0,6.3,6.34,4.01,Dubai,SI1,E,Good
20323,3720,0.8,62.6,57.0,5.9,5.98,3.72,Zurich,VS1,F,Very Good
20324,2057,0.7,60.6,58.0,5.72,5.77,3.48,Surat,SI2,G,Very Good
20325,1415,0.5,60.2,58.0,5.18,5.15,3.11,Kimberly,SI1,E,Premium
20326,841,0.33,60.1,56.0,4.53,4.56,2.73,New York City,VVS1,F,Very Good
20327,507,0.31,61.0,57.0,4.38,4.41,2.68,Paris,VS2,H,Ideal
20328,5373,0.81,62.2,53.7,5.97,5.99,3.72,Dubai,VVS2,E,Ideal
20329,2382,0.7,62.4,58.0,5.64,5.7,3.54,Kimberly,SI1,F,Very Good
20330,2163,0.7,60.1,57.0,5.78,5.81,3.48,Las Vegas,SI2,F,Ideal
20331,1189,0.53,61.7,55.0,5.2,5.24,3.22,New York City,SI1,H,Very Good
20332,507,0.3,61.8,56.0,4.29,4.32,2.66,Paris,VS2,G,Ideal
20333,386,0.21,61.6,59.0,3.82,3.78,2.34,Antwerp,VS2,D,Premium
20334,3669,1.04,62.0,57.0,6.53,6.43,4.02,Madrid,SI2,H,Ideal
20335,1654,0.5,61.6,55.0,5.13,5.1,3.15,Paris,SI1,D,Ideal
20336,1990,0.58,59.7,59.0,5.4,5.45,3.24,New York City,VVS2,G,Premium
20337,765,0.34,60.2,58.0,4.56,4.51,2.73,Antwerp,VS2,G,Premium
20338,10214,1.2,61.3,56.0,6.89,6.84,4.21,London,VS2,E,Ideal
20339,1766,0.6,61.4,55.0,5.46,5.49,3.36,Paris,SI1,H,Ideal
20340,3447,0.7,60.0,59.0,5.75,5.79,3.46,Tel Aviv,IF,G,Premium
20341,540,0.32,62.5,57.0,4.38,4.35,2.73,Tel Aviv,SI2,G,Ideal
20342,1200,0.4,62.9,56.0,4.71,4.67,2.95,Tel Aviv,VS1,D,Ideal
20343,9116,1.51,63.0,60.0,7.3,7.25,4.58,Las Vegas,VS2,I,Premium
20344,10983,1.25,62.2,55.0,6.87,6.93,4.29,Surat,VVS2,G,Ideal
20345,3125,0.9,60.5,64.0,6.18,6.11,3.72,Luxembourg,SI1,H,Good
20346,3620,1.01,60.1,58.0,6.55,6.52,3.93,Surat,SI2,H,Premium
20347,6580,1.28,59.9,59.0,7.05,7.08,4.23,Kimberly,SI1,H,Premium
20348,2975,0.7,62.2,58.0,5.72,5.66,3.54,London,VVS2,F,Premium
20349,5198,1.02,57.2,54.0,6.66,6.62,3.8,Amsterdam,SI1,D,Good
20350,4540,1.02,63.3,58.0,6.31,6.4,4.02,Kimberly,SI2,E,Very Good
20351,603,0.38,61.5,55.0,4.69,4.72,2.89,Dubai,SI2,E,Ideal
20352,7287,1.54,61.6,58.0,7.45,7.3,4.57,Zurich,SI2,G,Premium
20353,1176,0.42,62.7,61.0,4.77,4.74,2.98,Kimberly,VS1,F,Premium
20354,1050,0.4,61.4,64.0,4.7,4.65,2.87,Dubai,VVS2,G,Good
20355,9904,1.2,59.4,56.0,6.94,7.0,4.14,Antwerp,VS1,E,Very Good
20356,661,0.43,58.8,61.0,4.92,4.94,2.9,Kimberly,SI2,G,Good
20357,7388,1.52,65.0,57.0,7.12,7.09,4.62,Paris,SI2,H,Fair
20358,6770,1.5,63.6,60.0,7.3,7.23,4.63,Tel Aviv,SI2,H,Good
20359,5294,1.01,61.2,61.0,6.44,6.41,3.93,Kimberly,VS1,H,Premium
20360,2686,0.71,62.4,59.0,5.71,5.66,3.55,London,VS2,F,Premium
20361,1318,0.51,60.8,55.0,5.17,5.2,3.15,Tel Aviv,SI1,E,Very Good
20362,407,0.25,61.9,57.0,4.05,4.08,2.51,Surat,VS2,G,Very Good
20363,576,0.32,61.3,56.0,4.43,4.38,2.7,Antwerp,VS2,I,Ideal
20364,9632,1.64,60.7,59.0,7.61,7.65,4.63,Antwerp,SI2,H,Very Good
20365,2219,0.5,59.7,60.0,5.18,5.24,3.11,London,IF,F,Very Good
20366,1721,0.53,61.6,57.0,5.18,5.21,3.2,Surat,VS2,E,Very Good
20367,7088,1.21,62.3,56.0,6.87,6.81,4.26,Antwerp,SI1,E,Ideal
20368,4428,0.9,62.2,58.0,6.14,6.17,3.83,Madrid,VS1,H,Ideal
20369,7508,1.71,63.9,59.0,7.55,7.47,4.8,Kimberly,SI2,J,Good
20370,811,0.37,62.3,56.0,4.56,4.59,2.85,Paris,VS2,E,Ideal
20371,9257,1.1,61.4,60.0,6.59,6.67,4.07,Zurich,VVS1,G,Very Good
20372,7743,1.24,61.6,56.0,6.95,6.87,4.26,Kimberly,VS1,H,Ideal
20373,3470,0.73,61.7,57.0,5.75,5.78,3.55,Surat,VS2,E,Ideal
20374,9768,1.5,62.7,58.0,7.27,7.34,4.58,Las Vegas,SI1,H,Premium
20375,1181,0.5,59.4,60.0,5.21,5.16,3.08,Tel Aviv,SI2,E,Premium
20376,6230,0.9,61.7,56.0,6.19,6.22,3.83,Antwerp,VS1,E,Ideal
20377,5740,1.25,62.2,58.0,6.92,6.88,4.29,Antwerp,VS1,J,Premium
20378,921,0.42,60.8,59.0,4.79,4.85,2.93,Kimberly,VS1,G,Premium
20379,4368,1.02,61.4,61.0,6.4,6.44,3.94,Kimberly,SI2,F,Good
20380,1080,0.32,62.4,56.0,4.39,4.36,2.73,Tel Aviv,VVS1,G,Ideal
20381,2475,0.7,62.2,55.0,5.69,5.72,3.55,Zurich,VS1,G,Ideal
20382,4200,1.0,59.8,57.0,6.5,6.44,3.87,Kimberly,SI1,I,Ideal
20383,844,0.3,62.4,57.0,4.29,4.24,2.66,Surat,VS2,E,Ideal
20384,2778,0.52,61.3,55.0,5.19,5.22,3.19,Amsterdam,VVS1,F,Ideal
20385,1239,0.4,61.8,55.0,4.75,4.79,2.95,Surat,IF,G,Ideal
20386,9557,1.55,59.5,56.0,7.56,7.59,4.51,Zurich,SI2,E,Very Good
20387,1213,0.5,60.2,62.0,5.1,5.13,3.08,Antwerp,SI1,F,Very Good
20388,741,0.4,62.5,55.0,4.71,4.73,2.95,Surat,SI1,D,Ideal
20389,4536,1.0,61.9,61.0,6.37,6.23,3.9,Kimberly,VS2,H,Premium
20390,1902,0.71,62.2,58.0,5.61,5.7,3.52,Surat,SI2,I,Very Good
20391,1389,0.54,59.0,60.0,5.4,5.35,3.17,Luxembourg,SI1,G,Premium
20392,2930,0.9,65.0,58.0,6.08,6.04,3.94,Zurich,SI2,E,Fair
20393,3171,0.78,62.2,57.0,5.87,5.9,3.66,New York City,VS2,G,Ideal
20394,14853,1.41,59.9,61.0,7.21,7.37,4.37,Antwerp,VVS2,E,Good
20395,675,0.3,61.7,56.0,4.35,4.31,2.67,Tel Aviv,VS2,G,Ideal
20396,5227,1.0,62.8,57.0,6.33,6.37,3.99,Kimberly,VS2,G,Very Good
20397,952,0.39,62.2,54.0,4.67,4.7,2.91,Tel Aviv,VVS2,G,Ideal
20398,2250,0.75,63.0,58.0,5.81,5.77,3.62,Paris,SI2,G,Premium
20399,10064,1.2,60.5,60.0,6.98,6.87,4.19,Zurich,VVS2,F,Premium
20400,6749,1.03,62.2,59.0,6.46,6.41,4.0,Madrid,VS1,G,Premium
20401,2757,0.7,62.5,57.0,5.7,5.72,3.57,Dubai,SI1,E,Ideal
20402,945,0.45,66.9,54.0,4.85,4.75,3.21,Las Vegas,VS1,F,Fair
20403,10428,1.58,61.1,59.0,7.44,7.52,4.57,Antwerp,VS1,I,Premium
20404,6484,1.03,62.0,58.0,6.5,6.46,4.02,Tel Aviv,VS2,F,Premium
20405,2314,0.7,62.1,60.0,5.71,5.65,3.53,Antwerp,VS2,G,Premium
20406,802,0.31,62.3,60.0,4.35,4.32,2.7,Kimberly,VS2,F,Premium
20407,2264,0.7,63.3,56.0,5.6,5.65,3.56,Antwerp,SI2,D,Good
20408,7727,1.54,60.1,61.0,7.46,7.41,4.47,Dubai,SI2,I,Premium
20409,1716,0.51,62.0,60.0,5.07,5.12,3.16,Antwerp,VS2,D,Premium
20410,17804,2.01,63.9,60.0,7.81,7.75,4.97,Dubai,SI1,G,Good
20411,3774,0.8,61.1,56.0,6.02,5.96,3.66,Kimberly,IF,H,Ideal
20412,743,0.33,62.1,56.0,4.45,4.41,2.75,Paris,VVS2,I,Premium
20413,838,0.38,61.4,57.0,4.67,4.64,2.86,Kimberly,SI1,E,Ideal
20414,5988,1.01,62.7,58.0,6.39,6.4,4.01,Las Vegas,VS2,F,Premium
20415,9586,1.2,62.9,57.0,6.73,6.78,4.25,Surat,VS1,F,Very Good
20416,4948,1.14,62.5,58.0,6.71,6.67,4.18,New York City,SI1,H,Premium
20417,6313,1.83,62.0,58.0,7.84,7.8,4.85,Luxembourg,I1,G,Premium
20418,4238,1.02,59.9,59.0,6.59,6.56,3.94,Luxembourg,SI2,F,Premium
20419,4253,0.92,60.7,58.0,6.27,6.39,3.84,Surat,SI1,D,Very Good
20420,841,0.48,62.0,54.0,5.04,5.06,3.13,Surat,SI2,G,Ideal
20421,755,0.41,62.6,55.0,4.74,4.78,2.98,Antwerp,SI1,F,Very Good
20422,612,0.32,61.7,55.0,4.4,4.38,2.71,Antwerp,SI2,D,Ideal
20423,3796,1.02,59.3,58.0,6.56,6.62,3.91,Antwerp,VS2,J,Very Good
20424,3749,1.03,66.3,57.0,6.35,6.25,4.18,Surat,SI2,H,Fair
20425,7466,1.01,62.9,60.0,6.43,6.33,4.01,London,VS1,E,Premium
20426,8400,1.0,61.2,60.0,6.43,6.38,3.92,Surat,VVS2,F,Premium
20427,828,0.32,61.5,58.0,4.42,4.39,2.71,Surat,VS2,F,Premium
20428,6094,0.99,61.8,57.0,6.37,6.39,3.94,Amsterdam,VS2,F,Very Good
20429,702,0.32,61.9,55.0,4.42,4.43,2.74,Madrid,VS2,E,Ideal
20430,984,0.35,61.9,55.0,4.54,4.51,2.8,Amsterdam,IF,H,Ideal
20431,4134,0.73,61.6,56.0,5.76,5.8,3.56,Amsterdam,VS2,D,Ideal
20432,1314,0.53,62.9,54.0,5.13,5.17,3.24,Surat,SI2,D,Very Good
20433,427,0.33,62.2,54.0,4.44,4.46,2.77,Surat,SI2,E,Ideal
20434,4766,1.15,62.9,57.0,6.73,6.63,4.2,London,VS2,J,Very Good
20435,4256,0.91,63.7,64.0,6.09,6.03,3.86,Las Vegas,SI1,E,Good
20436,17663,1.34,61.8,58.0,7.15,7.08,4.4,New York City,IF,E,Premium
20437,4136,0.96,61.2,57.0,6.34,6.38,3.89,Las Vegas,VS2,H,Very Good
20438,11032,1.71,61.3,58.0,7.64,7.6,4.67,New York City,VS2,G,Premium
20439,12907,2.28,63.3,54.0,8.36,8.29,5.27,Kimberly,SI2,H,Very Good
20440,1391,0.52,62.2,56.4,5.09,5.16,3.19,New York City,VS2,H,Ideal
20441,1226,0.55,60.7,56.0,5.38,5.32,3.25,Madrid,SI1,G,Premium
20442,7574,1.02,62.8,55.0,6.45,6.41,4.04,Paris,VS1,G,Ideal
20443,2348,0.78,63.1,56.0,5.84,5.88,3.7,Amsterdam,SI2,H,Very Good
20444,863,0.41,61.9,56.0,4.74,4.76,2.94,Dubai,VS2,F,Ideal
20445,4467,1.04,62.3,57.0,6.5,6.46,4.04,Dubai,SI1,G,Premium
20446,4641,1.12,59.7,60.0,6.77,6.72,4.03,Luxembourg,SI2,H,Premium
20447,746,0.37,60.6,56.0,4.63,4.64,2.81,Las Vegas,VS2,F,Ideal
20448,11988,2.0,59.7,57.0,8.29,8.22,4.93,Antwerp,SI2,H,Ideal
20449,3662,0.9,62.6,60.0,6.09,6.18,3.84,Kimberly,SI2,E,Very Good
20450,803,0.34,62.3,57.0,4.48,4.44,2.78,Dubai,SI1,D,Ideal
20451,561,0.32,63.2,56.0,4.35,4.38,2.76,Amsterdam,SI1,E,Good
20452,9094,1.59,61.7,59.0,7.41,7.46,4.59,Kimberly,SI2,G,Very Good
20453,1245,0.53,61.1,55.0,5.24,5.28,3.21,Tel Aviv,SI1,H,Ideal
20454,827,0.41,63.1,56.0,4.72,4.75,2.99,Paris,VVS2,I,Good
20455,4377,1.11,61.9,57.0,6.62,6.66,4.11,Madrid,SI2,I,Ideal
20456,574,0.34,61.7,58.0,4.47,4.41,2.74,Paris,VS1,J,Premium
20457,12787,1.5,62.5,59.0,7.27,7.23,4.53,Las Vegas,VS2,G,Premium
20458,1264,0.43,61.9,55.0,4.87,4.85,3.01,Dubai,VS1,D,Ideal
20459,1009,0.39,63.4,57.0,4.67,4.63,2.95,Antwerp,VS2,G,Very Good
20460,1690,0.5,60.3,62.0,5.1,5.11,3.08,Surat,VS1,E,Good
20461,2965,0.71,61.5,56.0,5.72,5.76,3.52,Antwerp,VS1,I,Ideal
20462,438,0.34,61.9,57.0,4.5,4.52,2.79,Amsterdam,SI2,F,Ideal
20463,1585,0.53,61.9,55.0,5.2,5.24,3.23,Tel Aviv,SI1,E,Ideal
20464,2137,0.7,64.1,58.0,5.51,5.57,3.55,Surat,VS2,H,Good
20465,2426,0.74,62.4,58.0,5.71,5.76,3.58,New York City,SI1,H,Very Good
20466,2206,1.01,58.4,60.0,6.53,6.48,3.8,Paris,I1,H,Premium
20467,577,0.27,60.5,56.0,4.21,4.22,2.55,Dubai,VS1,E,Ideal
20468,15730,2.24,62.1,53.6,8.38,8.41,5.21,Surat,SI2,I,Ideal
20469,3099,0.72,61.8,57.0,5.76,5.73,3.55,Zurich,VS2,D,Ideal
20470,4414,1.08,62.3,58.0,6.55,6.52,4.07,Antwerp,SI2,F,Premium
20471,608,0.33,61.9,60.0,4.41,4.44,2.74,Kimberly,VVS1,I,Premium
20472,2307,0.78,61.5,59.0,5.88,5.95,3.63,Kimberly,SI2,F,Very Good
20473,1235,0.44,61.8,55.0,4.86,4.91,3.02,Antwerp,VVS1,G,Ideal
20474,775,0.41,60.4,59.0,4.8,4.75,2.88,Antwerp,SI1,E,Premium
20475,3644,0.91,62.7,59.0,6.23,6.18,3.89,Zurich,SI1,F,Premium
20476,964,0.51,63.7,61.0,4.99,4.96,3.17,Surat,SI2,H,Good
20477,990,0.32,61.5,60.0,4.41,4.37,2.7,Dubai,VVS2,D,Premium
20478,5457,1.05,62.0,55.0,6.5,6.54,4.04,Madrid,SI1,F,Ideal
20479,3584,1.0,60.0,62.0,6.53,6.51,3.91,Madrid,SI2,H,Premium
20480,8348,1.21,61.5,56.0,6.87,6.83,4.21,Dubai,VS2,F,Ideal
20481,1831,0.51,61.9,58.0,5.1,5.15,3.17,Surat,VS1,E,Premium
20482,394,0.3,63.3,60.0,4.22,4.25,2.68,Tel Aviv,VS1,J,Good
20483,1892,0.73,61.3,67.0,5.77,5.64,3.51,Antwerp,SI2,I,Fair
20484,10202,1.24,59.9,60.0,6.98,7.0,4.19,Kimberly,VVS2,G,Premium
20485,2283,0.61,61.8,57.0,5.43,5.47,3.37,Antwerp,VS1,F,Ideal
20486,4052,1.01,62.5,58.0,6.37,6.42,4.0,London,SI1,H,Very Good
20487,12970,2.18,62.6,58.0,8.25,8.23,5.16,Madrid,SI2,J,Premium
20488,1098,0.51,61.0,56.0,5.16,5.2,3.16,Las Vegas,SI2,E,Ideal
20489,710,0.3,60.7,60.0,4.33,4.37,2.64,Antwerp,VS2,D,Premium
20490,1899,0.7,63.5,59.0,5.62,5.65,3.58,Tel Aviv,SI1,I,Good
20491,1781,0.51,62.2,57.0,5.11,5.08,3.17,Zurich,VS2,E,Ideal
20492,438,0.25,62.7,54.0,4.05,4.08,2.55,Kimberly,VS1,G,Ideal
20493,1101,0.5,58.3,58.0,5.23,5.2,3.04,Madrid,SI2,E,Good
20494,771,0.33,62.3,53.8,4.42,4.44,2.76,New York City,VS1,E,Ideal
20495,772,0.41,60.7,59.0,4.8,4.85,2.93,Paris,VS2,G,Premium
20496,1427,0.56,61.7,54.0,5.31,5.33,3.28,Antwerp,VS2,H,Ideal
20497,1243,0.41,61.6,56.0,4.8,4.78,2.95,Amsterdam,VVS2,E,Ideal
20498,3062,0.93,60.3,58.0,6.37,6.31,3.82,Surat,VS1,J,Premium
20499,421,0.3,62.6,58.0,4.22,4.28,2.66,Madrid,SI1,H,Very Good
20500,597,0.26,59.4,61.0,4.13,4.15,2.46,Kimberly,VVS1,E,Good
20501,485,0.24,59.7,60.0,4.08,4.1,2.44,Amsterdam,VVS2,E,Very Good
20502,4341,0.7,62.4,55.0,5.65,5.69,3.54,Surat,VVS1,F,Ideal
20503,5316,1.13,62.2,58.0,6.68,6.63,4.14,Amsterdam,VS1,I,Premium
20504,6250,1.5,61.1,59.0,7.41,7.35,4.51,London,SI2,H,Premium
20505,1067,0.38,62.2,57.0,4.63,4.66,2.89,Antwerp,VS1,D,Ideal
20506,2681,0.7,62.6,60.0,5.57,5.61,3.5,Tel Aviv,SI1,D,Good
20507,704,0.31,58.8,59.0,4.46,4.45,2.62,Paris,VVS2,E,Very Good
20508,12458,2.15,62.2,56.0,8.29,8.2,5.13,Kimberly,SI2,H,Premium
20509,3136,1.0,66.6,59.0,6.07,6.01,4.02,Kimberly,SI2,E,Fair
20510,10980,1.55,60.1,58.0,7.49,7.44,4.52,London,SI1,G,Premium
20511,1175,0.55,61.2,56.0,5.23,5.29,3.22,Las Vegas,SI2,F,Ideal
20512,802,0.31,62.1,57.0,4.36,4.34,2.7,London,VS2,F,Ideal
20513,1720,0.52,60.7,59.0,5.18,5.14,3.13,Tel Aviv,VS2,F,Premium
20514,3478,0.72,61.2,57.0,5.76,5.79,3.53,New York City,VS1,G,Ideal
20515,601,0.35,62.1,57.0,4.47,4.49,2.78,London,SI1,D,Ideal
20516,1348,0.5,62.9,68.0,5.02,4.96,3.14,Tel Aviv,VS1,F,Fair
20517,1095,0.39,62.3,57.0,4.64,4.7,2.91,Amsterdam,VVS1,G,Ideal
20518,790,0.4,63.0,55.0,4.7,4.73,2.97,Dubai,VVS1,I,Ideal
20519,1356,0.41,61.7,57.0,4.8,4.77,2.95,Dubai,VVS1,F,Ideal
20520,1591,0.53,63.8,56.0,5.17,5.11,3.28,Surat,VS1,G,Good
20521,725,0.35,59.2,60.0,4.59,4.64,2.73,Madrid,VS1,G,Very Good
20522,1400,0.55,64.3,57.9,5.16,5.21,3.33,New York City,SI1,F,Good
20523,3850,0.9,62.9,62.0,6.06,6.02,3.8,Amsterdam,VS2,G,Premium
20524,1046,0.31,61.3,60.0,4.35,4.33,2.66,Kimberly,VVS2,E,Premium
20525,1426,0.5,64.6,56.0,4.97,5.06,3.24,London,VS1,H,Very Good
20526,1847,0.54,61.9,55.0,5.24,5.2,3.23,Surat,VS2,E,Ideal
20527,2757,0.72,60.8,57.0,5.75,5.76,3.5,Tel Aviv,SI1,D,Ideal
20528,734,0.31,62.9,55.0,4.31,4.34,2.72,Las Vegas,VS2,D,Very Good
20529,10317,1.69,62.6,59.0,7.53,7.61,4.74,Madrid,SI2,E,Very Good
20530,4207,1.02,61.8,55.0,6.47,6.51,4.01,Antwerp,SI2,H,Ideal
20531,9541,1.21,58.5,58.0,7.06,6.95,4.1,Kimberly,VVS2,G,Premium
20532,2501,0.7,59.6,60.0,5.71,5.8,3.43,Tel Aviv,VS2,G,Very Good
20533,6445,1.11,60.4,58.0,6.76,6.72,4.07,Paris,VS2,G,Premium
20534,9447,1.42,61.1,62.0,7.2,7.17,4.39,Antwerp,SI1,E,Premium
20535,5285,1.04,63.5,56.0,6.37,6.41,4.06,Amsterdam,SI1,E,Good
20536,9233,1.55,62.6,56.0,7.41,7.35,4.62,Tel Aviv,VS2,I,Ideal
20537,496,0.3,63.1,58.0,4.3,4.22,2.69,Kimberly,SI1,F,Fair
20538,544,0.31,62.9,56.0,4.28,4.34,2.71,Surat,VS2,G,Very Good
20539,3146,0.92,60.9,62.0,6.26,6.31,3.83,Kimberly,VS2,J,Very Good
20540,1300,0.59,62.0,54.0,5.4,5.43,3.36,New York City,VS2,I,Ideal
20541,5164,1.16,62.1,59.0,6.76,6.71,4.18,New York City,SI2,F,Premium
20542,1847,0.54,61.9,54.0,5.25,5.28,3.26,Luxembourg,VS1,G,Ideal
20543,7445,1.39,62.7,58.0,7.11,6.99,4.42,New York City,SI2,E,Premium
20544,702,0.4,60.2,56.0,4.77,4.83,2.89,Antwerp,SI1,G,Ideal
20545,921,0.42,60.6,56.0,4.83,4.87,2.94,Dubai,VS1,F,Ideal
20546,15581,1.51,61.7,59.0,7.33,7.29,4.51,Dubai,VS1,F,Premium
20547,5291,1.1,60.8,58.0,6.68,6.63,4.04,Amsterdam,VS1,I,Ideal
20548,897,0.31,62.4,60.0,4.28,4.31,2.68,Paris,VVS1,F,Very Good
20549,943,0.43,61.0,58.0,4.89,4.92,2.99,Madrid,VS1,G,Very Good
20550,720,0.32,62.3,58.0,4.39,4.34,2.72,Tel Aviv,VS1,H,Premium
20551,2893,0.71,61.5,57.0,5.73,5.75,3.53,Luxembourg,VVS2,G,Ideal
20552,13515,1.51,62.4,59.0,7.25,7.28,4.53,Kimberly,VS1,G,Good
20553,5239,1.0,61.7,57.0,6.34,6.47,3.95,Surat,SI1,E,Very Good
20554,15977,2.01,59.8,58.0,8.21,8.15,4.89,Surat,SI2,G,Premium
20555,1114,0.54,61.4,56.0,5.25,5.27,3.23,Las Vegas,SI1,I,Ideal
20556,5572,1.04,61.4,58.0,6.46,6.54,3.99,Surat,VS1,I,Ideal
20557,2350,0.6,61.3,59.0,5.45,5.41,3.33,Antwerp,VVS2,F,Premium
20558,10111,1.09,59.9,59.0,6.73,6.7,4.02,New York City,VVS2,E,Premium
20559,732,0.31,60.0,61.0,4.43,4.41,2.65,Kimberly,SI1,D,Premium
20560,2822,0.7,60.7,62.0,5.72,5.68,3.46,Surat,VS2,E,Premium
20561,574,0.3,59.8,57.0,4.37,4.32,2.6,London,SI1,G,Premium
20562,1084,0.51,61.3,58.0,5.16,5.11,3.15,Kimberly,SI1,I,Premium
20563,3557,0.91,61.8,56.0,6.21,6.24,3.85,Kimberly,SI2,G,Ideal
20564,675,0.3,60.1,61.0,4.32,4.3,2.59,Amsterdam,VS1,H,Premium
20565,15718,2.13,62.0,55.0,8.25,8.27,5.12,Surat,SI2,I,Ideal
20566,5305,1.01,58.3,58.0,6.65,6.59,3.86,New York City,SI1,D,Premium
20567,669,0.43,63.6,55.0,4.8,4.83,3.06,Surat,SI2,E,Good
20568,568,0.36,63.7,55.0,4.49,4.52,2.87,Paris,VS2,H,Good
20569,1402,0.55,61.8,54.0,5.28,5.3,3.27,Kimberly,VS2,H,Ideal
20570,8077,1.01,60.9,57.0,6.52,6.49,3.96,London,VS1,F,Ideal
20571,10930,1.57,60.5,61.0,7.6,7.51,4.57,Surat,VS1,H,Premium
20572,4256,1.0,62.6,56.0,6.38,6.34,3.98,Surat,SI2,H,Ideal
20573,526,0.3,63.5,54.0,4.25,4.28,2.71,Zurich,VS2,G,Good
20574,1935,0.5,61.2,56.0,5.13,5.1,3.13,Kimberly,VVS2,G,Ideal
20575,7836,1.06,62.9,56.0,6.6,6.56,4.14,Antwerp,VVS2,G,Ideal
20576,5078,0.93,56.3,67.0,6.52,6.45,3.65,Kimberly,VS2,D,Fair
20577,2294,0.59,62.3,56.0,5.4,5.38,3.36,Amsterdam,VS1,E,Ideal
20578,930,0.41,61.8,55.0,4.77,4.81,2.96,Antwerp,IF,I,Ideal
20579,2824,0.77,62.1,57.0,5.84,5.86,3.63,Kimberly,VVS2,I,Ideal
20580,753,0.3,62.5,56.0,4.25,4.29,2.67,Kimberly,VVS1,G,Very Good
20581,1018,0.32,61.1,58.0,4.42,4.45,2.71,Las Vegas,IF,E,Ideal
20582,919,0.43,62.1,56.0,4.85,4.84,3.01,London,SI2,E,Ideal
20583,1845,0.51,61.7,54.0,5.15,5.12,3.17,Antwerp,VS1,D,Ideal
20584,13242,2.33,63.9,60.0,8.37,8.3,5.32,Surat,SI2,G,Good
20585,7677,1.02,63.2,58.0,6.4,6.36,4.03,Antwerp,VS2,D,Very Good
20586,405,0.3,61.2,58.0,4.28,4.31,2.63,Paris,SI1,I,Very Good
20587,4423,1.35,61.0,55.0,7.17,7.09,4.35,New York City,SI1,J,Ideal
20588,589,0.32,63.3,57.0,4.37,4.38,2.77,Dubai,SI1,D,Good
20589,928,0.33,62.1,56.0,4.46,4.43,2.76,New York City,VS2,E,Ideal
20590,1114,0.53,62.9,58.0,5.16,5.18,3.25,Surat,VS2,J,Very Good
20591,652,0.31,61.5,56.0,4.34,4.36,2.68,Madrid,VS2,G,Ideal
20592,1959,0.7,63.2,60.0,5.58,5.62,3.54,London,SI2,J,Very Good
20593,4516,1.28,63.8,55.0,6.84,6.79,4.35,Amsterdam,SI2,H,Good
20594,1845,0.51,60.9,57.0,5.2,5.17,3.16,London,VS1,D,Ideal
20595,1227,0.53,60.5,60.0,5.24,5.21,3.16,Tel Aviv,SI2,E,Premium
20596,765,0.4,61.6,56.0,4.74,4.68,2.9,Kimberly,SI1,I,Ideal
20597,16690,2.18,60.4,64.0,8.38,8.47,5.09,Las Vegas,SI2,H,Good
20598,1846,0.69,61.6,61.9,5.65,5.68,3.48,Antwerp,VS1,I,Good
20599,752,0.33,62.8,57.0,4.39,4.47,2.78,New York City,VVS2,G,Very Good
20600,3965,1.0,66.5,59.0,6.24,6.21,4.14,Surat,SI2,D,Fair
20601,1944,0.54,61.1,57.0,5.26,5.22,3.2,Amsterdam,VVS1,H,Ideal
20602,4905,1.14,61.5,59.0,6.64,6.75,4.11,Dubai,VS1,J,Very Good
20603,6006,1.5,57.5,63.0,7.53,7.49,4.32,Surat,SI2,G,Good
20604,3625,0.83,61.3,59.0,6.08,6.02,3.71,Las Vegas,VS2,E,Premium
20605,4584,1.07,62.1,59.0,6.54,6.48,4.04,Amsterdam,SI2,G,Premium
20606,373,0.3,62.6,53.0,4.28,4.32,2.69,Antwerp,VS1,J,Ideal
20607,683,0.41,60.7,57.0,4.81,4.85,2.93,Zurich,SI2,E,Ideal
20608,4974,1.22,62.8,54.0,6.78,6.75,4.25,Kimberly,SI2,E,Ideal
20609,4657,1.2,61.5,59.0,6.84,6.81,4.2,Las Vegas,SI1,J,Premium
20610,6377,1.0,59.4,59.0,6.44,6.46,3.83,Kimberly,VS2,E,Very Good
20611,844,0.3,62.1,55.0,4.33,4.3,2.68,Surat,VS2,E,Ideal
20612,1815,0.52,61.2,56.0,5.23,5.16,3.18,Surat,VS2,E,Ideal
20613,511,0.39,62.8,57.0,4.61,4.66,2.91,Luxembourg,I1,E,Very Good
20614,1007,0.4,63.8,59.0,4.64,4.57,2.94,Kimberly,VS2,G,Good
20615,10409,1.31,59.5,61.0,7.16,7.19,4.27,Tel Aviv,VS2,D,Very Good
20616,4899,1.01,61.0,61.0,6.44,6.47,3.94,Amsterdam,SI1,F,Very Good
20617,628,0.31,62.6,59.0,4.33,4.29,2.7,Paris,VS1,I,Premium
20618,4309,0.9,63.1,56.0,6.14,6.04,3.84,Surat,VS2,G,Very Good
20619,1007,0.41,60.8,57.0,4.77,4.8,2.91,Dubai,VS1,F,Ideal
